zone,q,logR,logRho,logT,logP,logPgas,luminosity,x_mass_fraction_H,y_mass_fraction_He,z_mass_fraction_metals,gamma1,opacity,pp,cno,gradr,gradT,grada,actual_gradT
563,9.46393216840560000E-01,1.19426947388667000E-01,-5.17037640513848000E-01,6.77013670194614000E+00,1.43847406618041000E+01,1.43792698126551000E+01,5.80584073050717000E+02,6.99999999203022000E-01,2.80000000796977000E-01,2.00000000000000000E-02,1.64692356060679000E+00,1.07206233328232000E+00,4.58596388126995000E-04,5.28868557346258000E-10,2.01913600705934000E-01,2.01913600705934000E-01,3.85396095149939000E-01,2.01913590394264000E-01
564,9.44814008065908000E-01,1.17087390668375000E-01,-5.00908163571657000E-01,6.77420780479942000E+00,1.44048915449186000E+01,1.43994694898753000E+01,5.80424386591074000E+02,6.99999999126187000E-01,2.80000000873812000E-01,2.00000000000001000E-02,1.64707706865618000E+00,1.06161748536487000E+00,5.01559088125638000E-04,6.91535669525736000E-10,2.02015927549719000E-01,2.02015927549719000E-01,3.85505964705174000E-01,2.02015931621614000E-01
565,9.43192157994593000E-01,1.14734433759618000E-01,-4.84777719578967000E-01,6.77828182684432000E+00,1.44250457518691000E+01,1.44196719490452000E+01,5.80259453000014000E+02,6.99999999042074000E-01,2.80000000957924000E-01,2.00000000000002000E-02,1.64722945454602000E+00,1.05130783563050000E+00,5.48469589034062000E-04,9.03723300069046000E-10,2.02127539944648000E-01,2.02127539944648000E-01,3.85615849384766000E-01,2.02127562943131000E-01
566,9.41526610715922000E-01,1.12367920508075000E-01,-4.68645803827425000E-01,6.78235904644129000E+00,1.44452034949486000E+01,1.44398773981097000E+01,5.80089096826031000E+02,6.99999998950005000E-01,2.80000001049993000E-01,2.00000000000003000E-02,1.64738015505787000E+00,1.04114387672053000E+00,5.99686276566333000E-04,1.18036969196607000E-09,2.02250815006056000E-01,2.02250815006056000E-01,3.85724192975922000E-01,2.02250836093775000E-01
567,9.39816286500502000E-01,1.09987692506254000E-01,-4.52513577081436000E-01,6.78643978230186000E+00,1.44653649808574000E+01,1.44600860376812000E+01,5.79913158941724000E+02,6.99999998849236000E-01,2.80000001150762000E-01,2.00000000000004000E-02,1.64752834293010000E+00,1.03113394380775000E+00,6.55597731723207000E-04,1.54088097716685000E-09,2.02387799938877000E-01,2.02387799938877000E-01,3.85829825623738000E-01,2.02387798976591000E-01
568,9.38060081703120000E-01,1.07593580299872000E-01,-4.36382950809494000E-01,6.79052438759726000E+00,1.44855304078708000E+01,1.44802980585395000E+01,5.79731495959658000E+02,6.99999998738957000E-01,2.80000001261041000E-01,2.00000000000009000E-02,1.64767407328265000E+00,1.02128544118025000E+00,7.16626102429133000E-04,2.01045968318763000E-09,2.02540264897365000E-01,2.02540264897365000E-01,3.85932994114372000E-01,2.02540233399548000E-01
569,9.36256868489324000E-01,1.05185399006135000E-01,-4.20255144985167000E-01,6.79461325005646000E+00,1.45056999641392000E+01,1.45005136399734000E+01,5.79543969844406000E+02,6.99999998618282000E-01,2.80000001381716000E-01,2.00000000000009000E-02,1.64781829481155000E+00,1.01160645363880000E+00,7.83232292925269000E-04,2.62183324967049000E-09,2.02709972711332000E-01,2.02709972711332000E-01,3.86035150786881000E-01,2.02709940958878000E-01
570,9.34405494452663000E-01,1.02762951671875000E-01,-4.04129551118168000E-01,6.79870679742018000E+00,1.45258738338478000E+01,1.45207329558180000E+01,5.79350424019385000E+02,6.99999998486243000E-01,2.80000001513755000E-01,2.00000000000013000E-02,1.64796137999806000E+00,1.00210686276769000E+00,8.55922199356208000E-04,3.41750461141757000E-09,2.02898942586727000E-01,2.02898942586727000E-01,3.86137375312862000E-01,2.02898929549084000E-01
571,9.32504782212640000E-01,1.00326039194622000E-01,-3.88004708010359000E-01,6.80280550046922000E+00,1.45460521967610000E+01,1.45409561739205000E+01,5.79150667706746000E+02,6.99999998341779000E-01,2.80000001658218000E-01,2.00000000000015000E-02,1.64810254520167000E+00,9.92796202195142000E-01,9.35250092268867000E-04,4.45266678090642000E-09,2.03109352532885000E-01,2.03109352532885000E-01,3.86239362431194000E-01,2.03109359195304000E-01
572,9.30553529076151000E-01,9.78744652390030000E-02,-3.71880074048501000E-01,6.80690984863559000E+00,1.45662352245272000E+01,1.45611834536158000E+01,5.78944498728820000E+02,6.99999998183734000E-01,2.80000001816263000E-01,2.00000000000023000E-02,1.64824083349010000E+00,9.83672333382382000E-01,1.02181943196693000E-03,5.79896355681681000E-09,2.03342202743578000E-01,2.03342202743578000E-01,3.86340122856263000E-01,2.03342216130618000E-01
573,9.28550506905961000E-01,9.54080314831795000E-02,-3.55757021759620000E-01,6.81102030885669000E+00,1.45864230773580000E+01,1.45814149442970000E+01,5.78731726564928000E+02,6.99999998010842000E-01,2.80000001989154000E-01,2.00000000000029000E-02,1.64837641992560000E+00,9.74724948291346000E-01,1.11628366115925000E-03,7.54934124539802000E-09,2.03596488047239000E-01,2.03596488047239000E-01,3.86439164045498000E-01,2.03596480318236000E-01
574,9.26494462048736000E-01,9.29265269344864000E-02,-3.39636944917385000E-01,6.81513730921866000E+00,1.46066158972867000E+01,1.46016507792873000E+01,5.78512188089981000E+02,6.99999997821723000E-01,2.80000002178272000E-01,2.00000000000039000E-02,1.64851014453825000E+00,9.65944105465373000E-01,1.21935401851203000E-03,9.82436611640357000E-09,2.03870405619531000E-01,2.03870405619531000E-01,3.86536527041885000E-01,2.03870390237129000E-01
575,9.24384115276606000E-01,9.04297276705285000E-02,-3.23519676835976000E-01,6.81926124351027000E+00,1.46268138107713000E+01,1.46218910781751000E+01,5.78285710608116000E+02,6.99999997614869000E-01,2.80000002385125000E-01,2.00000000000051000E-02,1.64864263020372000E+00,9.57321773503074000E-01,1.33180939142318000E-03,1.27804400538236000E-08,2.04162387507051000E-01,2.04162387507051000E-01,3.86632531053735000E-01,2.04162385322944000E-01
576,9.22218161743151000E-01,8.79174057646261000E-02,-3.07404258749238000E-01,6.82339247669136000E+00,1.46470169286290000E+01,1.46421359464231000E+01,5.78052091375706000E+02,6.99999997388631000E-01,2.80000002611361000E-01,2.00000000000066000E-02,1.64877415200261000E+00,9.48850899280634000E-01,1.45450139043311000E-03,1.66204151671150000E-08,2.04471164549608000E-01,2.04471164549608000E-01,3.86727658068155000E-01,2.04471178106460000E-01
577,9.19995271014193000E-01,8.53893341761549000E-02,-2.91291409456391000E-01,6.82753134315632000E+00,1.46672253434627000E+01,1.46623854727779000E+01,5.77811113870071000E+02,6.99999997141210000E-01,2.80000002858780000E-01,2.00000000000087000E-02,1.64890419463988000E+00,9.40522985408917000E-01,1.58835268015053000E-03,2.16072335705876000E-08,2.04795421355033000E-01,2.04795421355033000E-01,3.86822192217208000E-01,2.04795422980698000E-01
578,9.17714087173146000E-01,8.28452773181372000E-02,-2.75182543965494000E-01,6.83167814254727000E+00,1.46874391225121000E+01,1.46826397221629000E+01,5.77562592010331000E+02,6.99999996870642000E-01,2.80000003129346000E-01,2.00000000000117000E-02,1.64903197057725000E+00,9.32329100139322000E-01,1.73436495867828000E-03,2.80816433862875000E-08,2.05133652203890000E-01,2.05133652203890000E-01,3.86915540824413000E-01,2.05133641782683000E-01
579,9.15373228877529000E-01,8.02849868756147000E-02,-2.59077930613750000E-01,6.83583314145293000E+00,1.47076583090697000E+01,1.47028987369679000E+01,5.77306343842393000E+02,6.99999996574780000E-01,2.80000003425204000E-01,2.00000000000153000E-02,1.64915691141667000E+00,9.24261546789021000E-01,1.89363281974487000E-03,3.64852285463412000E-08,2.05484436740187000E-01,2.05484436740187000E-01,3.87006346158238000E-01,2.05484428905801000E-01
580,9.12971289440140000E-01,7.77082084219376000E-02,-2.42976871408634000E-01,6.83999657771683000E+00,1.47278829230001000E+01,1.47231625373244000E+01,5.77042165806895000E+02,6.99999996251282000E-01,2.80000003748697000E-01,2.00000000000200000E-02,1.64927902498014000E+00,9.16313568905774000E-01,2.06735268494610000E-03,4.73901644117722000E-08,2.05846585693136000E-01,2.05846585693136000E-01,3.87093412710271000E-01,2.05846589431836000E-01
581,9.10506836965954000E-01,7.51146872938595000E-02,-2.26879401594730000E-01,6.84416866025833000E+00,1.47481129593160000E+01,1.47434311196216000E+01,5.76769839581282000E+02,6.99999995897587000E-01,2.80000004102386000E-01,2.00000000000259000E-02,1.64939942593229000E+00,9.08477698916522000E-01,2.25682445858791000E-03,6.15375004832287000E-08,2.06218932964908000E-01,2.06218932964908000E-01,3.87177660194298000E-01,2.06218937048837000E-01
582,9.07978414634606000E-01,7.25041645583404000E-02,-2.10786475024949000E-01,6.84834956523803000E+00,1.47683483830175000E+01,1.47637044514059000E+01,5.76489160043539000E+02,6.99999995510902000E-01,2.80000004489063000E-01,2.00000000000338000E-02,1.64951884756908000E+00,9.00745689827753000E-01,2.46345810315546000E-03,7.98866334065018000E-08,2.06600149923485000E-01,2.06600149923485000E-01,3.87260746892586000E-01,2.06600151755812000E-01
583,9.05384541099835000E-01,6.98763716921639000E-02,-1.94698133821767000E-01,6.85253943576767000E+00,1.47885891265845000E+01,1.47839824688076000E+01,5.76199925334838000E+02,6.99999995088176000E-01,2.80000004911779000E-01,2.00000000000439000E-02,1.64963700430518000E+00,8.93110151698129000E-01,2.68879258184040000E-03,1.03679593710860000E-07,2.06988912958598000E-01,2.06988912958598000E-01,3.87343621700270000E-01,2.06988928585090000E-01
584,9.02723710952959000E-01,6.72310362231678000E-02,-1.78613412470859000E-01,6.85673838846985000E+00,1.48088350911814000E+01,1.48042650774320000E+01,5.75901907736565000E+02,6.99999994626078000E-01,2.80000005373863000E-01,2.00000000000575000E-02,1.64975263868467000E+00,8.85566060426520000E-01,2.93450967092163000E-03,1.34524075729583000E-07,2.07384253301949000E-01,2.07384253301949000E-01,3.87426009582982000E-01,2.07384278214252000E-01
585,8.99994395256032000E-01,6.45678882511223000E-02,-1.62532611283116000E-01,6.86094651868786000E+00,1.48290861437156000E+01,1.48245521491326000E+01,5.75594865388230000E+02,6.99999994120972000E-01,2.80000005878952000E-01,2.00000000000749000E-02,1.64986452912134000E+00,8.78108627410160000E-01,3.20243213790748000E-03,1.74499888026188000E-07,2.07785500429640000E-01,2.07785500429640000E-01,3.87507053733738000E-01,2.07785502369217000E-01
586,8.97195042112356000E-01,6.18866531034676000E-02,-1.46457502746217000E-01,6.86516389906257000E+00,1.48493421094299000E+01,1.48448435145614000E+01,5.75278607999020000E+02,6.99999993568896000E-01,2.80000006431006000E-01,2.00000000000972000E-02,1.64997268950701000E+00,8.70732253582923000E-01,3.49453106237101000E-03,2.26296309663746000E-07,2.08191935500766000E-01,2.08191935500766000E-01,3.87586765279079000E-01,2.08191912322537000E-01
587,8.94324077378694000E-01,5.91870423619393000E-02,-1.30389025444808000E-01,6.86939058009490000E+00,1.48696027714975000E+01,1.48651389627138000E+01,5.74952960263256000E+02,6.99999992965526000E-01,2.80000007034346000E-01,2.00000000001268000E-02,1.65007839125594000E+00,8.63432498553272000E-01,3.81295449412125000E-03,2.93390532793992000E-07,2.08602879993075000E-01,2.08602879993075000E-01,3.87665586816498000E-01,2.08602855609601000E-01
588,8.91379905571229000E-01,5.64687590691692000E-02,-1.14325946053695000E-01,6.87362659731566000E+00,1.48898678716648000E+01,1.48854382412637000E+01,5.74617710875147000E+02,6.99999992306148000E-01,2.80000007693686000E-01,2.00000000001647000E-02,1.65018317939174000E+00,8.56207070396633000E-01,4.16005790587516000E-03,3.80278735796997000E-07,2.09018032720810000E-01,2.09018032720810000E-01,3.87743769041931000E-01,2.09018031221195000E-01
589,8.88360910874884000E-01,5.37315117225479000E-02,-9.82670822488594000E-02,6.87787197628771000E+00,1.49101371112331000E+01,1.49057410573436000E+01,5.74272600778223000E+02,6.99999991585614000E-01,2.80000008414171000E-01,2.00000000002145000E-02,1.65028746172683000E+00,8.49053990243801000E-01,4.53840627652477000E-03,4.92772023649641000E-07,2.09437375038082000E-01,2.09437375038082000E-01,3.87820941133832000E-01,2.09437378473428000E-01
590,8.85265457810484000E-01,5.09750143770089000E-02,-8.22136490350009000E-02,6.88212672983951000E+00,1.49304101468020000E+01,1.49260470733560000E+01,5.73917394687810000E+02,6.99999990798311000E-01,2.80000009201409000E-01,2.00000000002790000E-02,1.65039060209448000E+00,8.41969868668014000E-01,4.95076553858079000E-03,6.38375295258337000E-07,2.09860767790067000E-01,2.09860767790067000E-01,3.87896578477582000E-01,2.09860747853731000E-01
591,8.82091891678920000E-01,4.81989713576637000E-02,-6.61683397253368000E-02,6.88639085391546000E+00,1.49506865887714000E+01,1.49463559056236000E+01,5.73551918946890000E+02,6.99999989938130000E-01,2.80000010061506000E-01,2.00000000003625000E-02,1.65049158924894000E+00,8.34950738891479000E-01,5.40012166182973000E-03,8.26776625647859000E-07,2.10287848291668000E-01,2.10287848291668000E-01,3.87970177933026000E-01,2.10287805165413000E-01
592,8.78838539377120000E-01,4.54030673928493000E-02,-5.01322525060900000E-02,6.89066433116509000E+00,1.49709660031593000E+01,1.49666671260735000E+01,5.73176015009605000E+02,6.99999988998421000E-01,2.80000011001106000E-01,2.00000000004711000E-02,1.65059012946563000E+00,8.27994412214267000E-01,5.88973423744261000E-03,1.07048311353902000E-06,2.10718402971545000E-01,2.10718402971545000E-01,3.88041279393318000E-01,2.10718378829149000E-01
593,8.75503710257500000E-01,4.25869772915407000E-02,-3.41040344606261000E-02,6.89494714121441000E+00,1.49912479209881000E+01,1.49869802713075000E+01,5.72789465311543000E+02,6.99999987971928000E-01,2.80000012027458000E-01,2.00000000006120000E-02,1.65068655559738000E+00,8.21100983818068000E-01,6.42317980895799000E-03,1.38564144743235000E-06,2.11152706486246000E-01,2.11152706486246000E-01,3.88110322729624000E-01,2.11152710044641000E-01
594,8.72085696651226000E-01,3.97503814695026000E-02,-1.80823979832470000E-02,6.89923926694295000E+00,1.50115318367154000E+01,1.50072948407785000E+01,5.72391990467271000E+02,6.99999986850740000E-01,2.80000013148464000E-01,2.00000000007949000E-02,1.65078094713809000E+00,8.14270881061392000E-01,7.00435159031275000E-03,1.79308650345500000E-06,2.11591350282292000E-01,2.11591350282292000E-01,3.88178277785994000E-01,2.11591369294761000E-01
595,8.68582774561921000E-01,3.68929657594091000E-02,-2.06739035526374000E-03,6.90354069502339000E+00,1.50318172052823000E+01,1.50276102938066000E+01,5.71983337960423000E+02,6.99999985626236000E-01,2.80000014372731000E-01,2.00000000010323000E-02,1.65087278635537000E+00,8.07504433845459000E-01,7.63746523096521000E-03,2.31968804247801000E-06,2.12034972015972000E-01,2.12034972015972000E-01,3.88245966769533000E-01,2.12034988220711000E-01
596,8.64993204721354000E-01,3.40144129709406000E-02,1.39391876237735000E-02,6.90785142265203000E+00,1.50521034418433000E+01,1.50479260490635000E+01,5.71563309375073000E+02,6.99999984289034000E-01,2.80000015709625000E-01,2.00000000013398000E-02,1.65096133068198000E+00,8.00804488480278000E-01,8.32707200888300000E-03,3.00008080228113000E-06,2.12484544134195000E-01,2.12484544134195000E-01,3.88312903424497000E-01,2.12484536957991000E-01
597,8.61315233480042000E-01,3.11143909424888000E-02,2.99350222738246000E-02,6.91217146803112000E+00,1.50723899234167000E+01,1.50682414858613000E+01,5.71131763785913000E+02,6.99999982828922000E-01,2.80000017169339000E-01,2.00000000017384000E-02,1.65104696049919000E+00,7.94174763519411000E-01,9.07810337888122000E-03,3.87889787262691000E-06,2.12941512889361000E-01,2.12941512889361000E-01,3.88377871369083000E-01,2.12941488970499000E-01
598,8.57547093032300000E-01,2.81925477634446000E-02,4.59188008748046000E-02,6.91650087497846000E+00,1.50926759971595000E+01,1.50885559523691000E+01,5.70688566238645000E+02,6.99999981234789000E-01,2.80000018762955000E-01,2.00000000022552000E-02,1.65113083138370000E+00,7.87619217552534000E-01,9.89593473705507000E-03,5.01365398027173000E-06,2.13407483546855000E-01,2.13407483546855000E-01,3.88440545930314000E-01,2.13407462647732000E-01
599,8.53687001868897000E-01,2.52485172823689000E-02,6.18904815161923000E-02,6.92083971527989000E+00,1.51129609859066000E+01,1.51088687711530000E+01,5.70233547534384000E+02,6.99999979494532000E-01,2.80000020502543000E-01,2.00000000029244000E-02,1.65121422074935000E+00,7.81142198305594000E-01,1.07864385288722000E-02,6.47845579448812000E-06,2.13884144581304000E-01,2.13884144581304000E-01,3.88501709978126000E-01,2.13884138527675000E-01
600,8.49733165406018000E-01,2.22819269413894000E-02,7.78509529284096000E-02,6.92518809022243000E+00,1.51332441898610000E+01,1.51291792408620000E+01,5.69766503285865000E+02,6.99999977594957000E-01,2.80000022401250000E-01,2.00000000037914000E-02,1.65129730141172000E+00,7.74748132685265000E-01,1.17560303784695000E-02,8.36877464285948000E-06,2.14373250324991000E-01,2.14373250324991000E-01,3.88562337395353000E-01,2.14373259602868000E-01
601,8.45683776764303000E-01,1.92924038153347000E-02,9.38005537725680000E-02,6.92954612841868000E+00,1.51535248864475000E+01,1.51494866361974000E+01,5.69287214877582000E+02,6.99999975521693000E-01,2.80000024473392000E-01,2.00000000049138000E-02,1.65137859087453000E+00,7.68440507112918000E-01,1.28116836551062000E-02,1.08075580636007000E-05,2.14876451443570000E-01,2.14876451443570000E-01,3.88622203600209000E-01,2.14876468421565000E-01
602,8.41537017701185000E-01,1.62795707280618000E-02,1.05791815079018000E-01,6.93281332397892000E+00,1.51687618151016000E+01,1.51647437682527000E+01,5.68795504133901000E+02,6.99999973847226000E-01,2.80000026146811000E-01,2.00000000059619000E-02,1.65143974136334000E+00,7.63819808761931000E-01,1.36643953402928000E-02,1.30862757881133000E-05,2.15399718198242000E-01,2.15399718198242000E-01,3.88667384359762000E-01,2.15399730703553000E-01
